SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount
C-07853,B-00364,C-00038,2025-02-23,4,155.39
A-07854,A-00201,A-00084,2025-03-16,2,492.28
B-07855,B-00367,C-00017,2024-07-02,3,497.51
C-07856,C-00281,A-00045,2025-02-20,1,75.93
A-07857,C-00302,C-00032,2024-06-06,2,257.87
B-07858,B-00037,A-00033,2025-05-14,3,208.75
C-07859,C-00035,C-00041,2024-12-29,3,216.14
A-07860,A-00024,A-00003,2024-12-18,3,93.5
B-07861,C-00338,B-00049,2024-08-23,1,458.18
C-07862,A-00402,B-00097,2024-08-11,5,135.07
A-07863,B-00472,A-00039,2025-02-14,4,295.06
B-07864,A-00123,C-00095,2025-01-04,4,127.62
C-07865,A-00198,A-00087,2024-08-15,3,66.33
A-07866,B-00121,B-00073,2024-07-22,2,93.68
B-07867,A-00159,B-00082,2024-12-21,3,213.51
C-07868,C-00434,A-00090,2024-05-25,3,302.46
A-07869,A-00429,C-00014,2024-07-20,3,367.21
B-07870,C-00125,C-00029,2024-10-21,3,387.56
C-07871,C-00272,A-00075,2024-06-06,2,454.25
A-07872,C-00104,C-00065,2024-11-08,3,235.06
B-07873,A-00144,A-00048,2025-03-04,2,97.33
C-07874,C-00101,C-00086,2024-12-23,3,159.46
A-07875,B-00124,C-00023,2025-02-13,3,255.01
B-07876,A-00213,B-00061,2024-12-25,2,495.87
C-07877,B-00424,A-00009,2024-06-03,5,373.86
A-07878,A-00348,A-00015,2024-11-27,4,257.3
B-07879,C-00317,B-00007,2024-11-24,3,93.57
C-07880,A-00357,A-00021,2024-11-12,5,244.77
A-07881,B-00253,A-00039,2025-02-05,3,140.33
B-07882,B-00463,C-00056,2024-06-05,3,368.19
C-07883,B-00139,B-00022,2024-10-17,1,494.38
A-07884,A-00300,C-00047,2024-07-26,3,307.39
B-07885,A-00264,B-00061,2024-07-10,5,215.33
C-07886,C-00086,B-00034,2025-04-13,4,328.52
A-07887,B-00304,C-00014,2024-07-05,4,448.12
B-07888,B-00340,A-00072,2025-02-07,5,249.18
C-07889,A-00111,C-00098,2024-09-08,5,486.09
A-07890,B-00067,A-00003,2025-04-03,4,242.75
B-07891,A-00192,B-00046,2024-09-28,5,430.34
C-07892,B-00421,B-00088,2025-05-14,5,316.91
A-07893,B-00355,A-00075,2024-07-20,1,61.78
B-07894,B-00121,B-00088,2024-10-06,1,207.2
C-07895,C-00317,B-00061,2024-09-04,5,309.44
A-07896,C-00485,C-00035,2024-08-08,5,495.06
B-07897,A-00078,A-00054,2024-09-21,4,145.69
C-07898,A-00051,A-00030,2025-02-05,5,425.78
A-07899,A-00360,B-00088,2025-04-30,2,417.04
B-07900,B-00328,C-00077,2024-07-08,5,341.93
C-07901,B-00361,B-00082,2025-03-23,1,237.49
A-07902,B-00313,C-00032,2024-11-10,5,461.66
B-07903,C-00452,A-00057,2024-08-17,2,465.69
C-07904,A-00147,A-00066,2024-08-11,4,388.46
A-07905,B-00010,B-00046,2024-07-02,5,258.59
B-07906,B-00298,C-00098,2025-02-05,2,261.77
C-07907,A-00309,B-00079,2025-01-14,4,92.83
A-07908,C-00203,B-00076,2024-11-01,2,402.22
B-07909,C-00356,B-00004,2024-07-23,5,126.88
C-07910,A-00192,B-00076,2025-02-09,2,65.41
A-07911,C-00458,A-00033,2024-08-30,4,256.15
B-07912,C-00305,B-00079,2024-12-12,3,374.77
C-07913,B-00196,B-00031,2025-01-14,5,238.97
A-07914,A-00363,A-00099,2024-07-06,3,230.72
B-07915,A-00222,B-00055,2024-06-23,4,221.1
C-07916,C-00218,B-00037,2024-07-22,4,465.86
A-07917,C-00038,B-00049,2024-05-19,3,279.88
B-07918,B-00391,C-00071,2025-03-23,3,61.16
C-07919,C-00389,B-00013,2024-09-18,2,486.08
A-07920,A-00177,A-00021,2024-11-11,1,497.44
B-07921,C-00176,B-00001,2025-04-17,5,363.46
C-07922,B-00469,C-00047,2024-09-04,2,442.85
A-07923,C-00185,A-00012,2025-02-08,2,378.49
B-07924,C-00083,B-00037,2025-04-24,1,65.1
C-07925,A-00027,A-00072,2025-01-12,3,357.26
A-07926,C-00296,A-00072,2025-04-03,1,440.42
B-07927,B-00064,C-00005,2024-12-21,1,274.59
C-07928,B-00190,A-00084,2024-08-09,5,331.28
A-07929,B-00010,A-00066,2024-10-20,3,380.99
B-07930,A-00309,C-00014,2024-07-03,4,488.23
C-07931,C-00431,C-00053,2024-11-08,2,410.35
A-07932,B-00289,A-00033,2024-12-05,1,275.08
B-07933,A-00036,C-00032,2024-06-14,2,296.84
C-07934,B-00247,B-00001,2025-03-11,3,466.01
A-07935,A-00336,A-00012,2024-08-28,1,205.28
B-07936,C-00125,B-00049,2025-04-06,5,346.64
C-07937,C-00164,B-00082,2024-07-17,4,234.72
A-07938,A-00360,B-00091,2025-01-16,5,296.77
B-07939,B-00388,A-00012,2025-03-09,3,312.88
C-07940,C-00215,A-00096,2025-02-26,5,288.13
A-07941,A-00366,C-00074,2025-02-10,3,110.61
B-07942,C-00068,B-00085,2025-02-24,4,110.22
C-07943,B-00298,C-00020,2025-01-27,3,174.03
A-07944,C-00377,C-00035,2024-11-14,1,65.6
B-07945,A-00021,B-00100,2024-12-23,2,172.23
C-07946,B-00253,B-00025,2025-03-20,3,360.48
A-07947,A-00489,C-00089,2024-11-06,5,232.87
B-07948,A-00039,C-00056,2024-09-23,1,330.66
C-07949,C-00164,B-00007,2024-05-27,5,447.57
A-07950,B-00316,A-00033,2024-11-22,1,382.7
B-07951,B-00355,C-00017,2025-03-13,2,265.99
C-07952,A-00438,C-00074,2024-12-15,2,463.63
A-07953,B-00184,C-00020,2024-07-06,3,217.56
B-07954,A-00030,A-00021,2024-08-22,1,91.5
C-07955,B-00409,A-00084,2024-08-16,2,492.59
A-07956,B-00478,A-00039,2024-11-02,4,63.96
B-07957,B-00463,A-00051,2024-10-03,5,391.37
C-07958,C-00260,C-00011,2024-10-12,4,493.73
A-07959,A-00207,B-00052,2025-05-03,4,128.34
B-07960,A-00438,A-00021,2025-04-22,3,73.17
C-07961,A-00435,B-00034,2025-03-29,4,207.81
A-07962,A-00279,A-00066,2024-12-15,3,192.9
B-07963,B-00049,B-00079,2024-09-10,1,199.14
C-07964,C-00386,B-00100,2025-01-15,3,103.47
A-07965,B-00388,B-00034,2024-10-07,1,159.34
B-07966,B-00397,C-00089,2024-12-18,5,173.71
C-07967,A-00099,C-00071,2025-03-13,5,278.45
A-07968,B-00175,A-00006,2024-11-08,1,416.53
B-07969,B-00424,A-00099,2024-10-24,3,63.13
C-07970,B-00355,A-00081,2024-12-03,5,468.89
A-07971,A-00057,B-00043,2025-04-14,3,493.63
B-07972,B-00304,B-00025,2024-08-23,2,198.6
C-07973,B-00475,A-00036,2024-08-29,5,304.37
A-07974,B-00481,B-00061,2024-10-09,3,135.94
B-07975,B-00400,B-00067,2024-08-12,4,253.4
C-07976,B-00397,A-00090,2025-02-26,2,163.3
A-07977,B-00493,C-00062,2024-10-03,5,251.34
B-07978,B-00163,A-00063,2025-04-17,1,54.05
C-07979,B-00124,C-00029,2024-12-17,3,267.31
A-07980,C-00428,B-00043,2025-04-16,2,317.37
B-07981,B-00289,B-00025,2025-02-27,3,54.53
C-07982,B-00019,C-00059,2024-12-11,2,329.99
A-07983,A-00105,A-00078,2024-08-17,1,136.46
B-07984,A-00312,C-00062,2025-04-06,5,218.74
C-07985,B-00295,C-00092,2024-06-17,3,495.1
A-07986,B-00223,B-00070,2024-12-04,1,311.87
B-07987,B-00205,B-00097,2024-11-21,4,461.02
C-07988,A-00123,C-00059,2024-09-09,3,456.71
A-07989,A-00426,C-00062,2024-08-25,4,364.61
B-07990,A-00240,C-00038,2024-09-08,5,55.32
C-07991,A-00348,C-00059,2024-07-11,3,366.4
A-07992,B-00064,C-00080,2024-07-30,1,397.36
B-07993,C-00128,C-00059,2024-08-29,4,378.4
C-07994,A-00495,B-00028,2024-08-17,3,389.57
A-07995,C-00263,C-00059,2024-09-27,3,231.08
B-07996,C-00479,A-00099,2024-10-05,5,491.78
C-07997,B-00232,C-00083,2024-07-02,5,243.79
A-07998,A-00117,A-00084,2024-11-21,3,332.02
B-07999,C-00023,C-00002,2024-05-18,5,454.84
C-08000,B-00025,B-00052,2025-03-16,3,95.36
A-08001,B-00274,B-00046,2024-06-03,3,472.55
B-08002,B-00430,B-00010,2025-05-07,1,335.42
C-08003,A-00096,B-00094,2024-07-13,3,185.87
A-08004,A-00375,B-00073,2024-08-30,3,96.51
B-08005,C-00320,A-00033,2025-03-28,2,86.04
C-08006,A-00399,A-00009,2025-01-31,4,403.49
A-08007,B-00214,B-00010,2024-07-17,5,322.1
B-08008,A-00033,B-00088,2024-07-30,1,359.49
C-08009,B-00379,A-00099,2024-08-29,4,66.03
A-08010,B-00022,A-00003,2024-10-07,4,382.83
B-08011,B-00439,B-00067,2024-10-23,4,87.03
C-08012,C-00203,C-00020,2024-12-14,2,482.46
A-08013,B-00214,C-00005,2024-07-21,3,310.77
B-08014,C-00185,C-00011,2025-04-07,3,126.05
C-08015,C-00347,C-00035,2025-04-26,5,122.28
A-08016,A-00168,A-00024,2024-12-25,3,169.37
B-08017,A-00153,C-00014,2024-09-30,4,272.77
C-08018,C-00125,C-00083,2025-05-05,1,207.41
A-08019,B-00466,B-00007,2024-10-14,1,74.96
B-08020,A-00189,C-00023,2025-04-13,4,96.96
C-08021,B-00376,A-00024,2024-06-22,2,377.96
A-08022,C-00302,B-00031,2024-11-22,2,448.15
B-08023,B-00196,A-00015,2024-07-14,1,383.38
C-08024,C-00038,C-00020,2024-06-09,1,152.96
A-08025,B-00442,B-00034,2025-05-06,4,205.4
B-08026,B-00043,B-00064,2025-02-05,5,291.65
C-08027,C-00446,B-00049,2024-06-05,2,369.08
A-08028,B-00340,A-00057,2024-10-09,1,484.01
B-08029,A-00261,B-00058,2025-01-02,4,162.26
C-08030,B-00433,B-00052,2025-04-29,2,183.77
A-08031,C-00368,C-00095,2025-02-21,5,227.69
B-08032,B-00442,C-00020,2024-08-10,2,105.77
C-08033,A-00051,B-00001,2024-12-23,5,409.68
A-08034,A-00249,B-00067,2025-04-27,5,470.63
B-08035,A-00429,A-00081,2025-03-13,5,67.43
C-08036,B-00265,A-00030,2024-09-22,1,65.98
A-08037,C-00080,B-00097,2024-07-05,1,55.87
B-08038,A-00084,A-00084,2024-11-04,2,174.84
C-08039,A-00291,A-00033,2024-05-28,3,88.32
A-08040,A-00219,A-00063,2025-01-28,1,465.31
B-08041,A-00024,A-00021,2025-02-22,4,315.56
C-08042,B-00436,A-00012,2024-06-21,2,224.92
A-08043,C-00473,B-00043,2025-02-09,2,392.07
B-08044,C-00491,A-00057,2025-01-08,1,195.13
C-08045,C-00005,C-00029,2024-09-28,2,419.62
A-08046,C-00380,C-00095,2025-04-05,1,177.28
B-08047,C-00488,B-00070,2024-06-04,3,333.73
C-08048,C-00491,C-00059,2024-12-03,3,243.02
A-08049,C-00212,A-00021,2025-03-26,1,215.23
B-08050,A-00315,B-00031,2024-06-20,5,117.55
C-08051,C-00332,A-00033,2024-08-01,1,439
A-08052,C-00011,A-00027,2024-10-13,2,63.34
B-08053,A-00261,C-00050,2025-03-03,5,385.36
C-08054,C-00293,C-00023,2025-02-18,2,190.37
A-08055,C-00443,A-00099,2024-10-24,4,66.87
B-08056,C-00407,C-00077,2024-08-16,5,125.25
C-08057,C-00272,C-00035,2024-05-25,3,94.63
A-08058,C-00353,B-00013,2024-06-15,2,244.58
B-08059,A-00267,A-00036,2025-05-11,1,305.66
C-08060,C-00221,A-00015,2024-09-11,2,499.84
A-08061,C-00122,B-00085,2025-03-21,1,280.58
B-08062,A-00276,B-00019,2025-02-21,2,493.76
C-08063,A-00258,B-00052,2024-09-20,1,339.54
A-08064,A-00174,B-00019,2024-05-17,3,350.11
B-08065,C-00272,C-00008,2024-10-12,5,168.48
C-08066,A-00192,A-00018,2024-08-25,3,295.97
A-08067,C-00029,C-00071,2024-10-28,5,293.73
B-08068,A-00309,A-00048,2024-09-28,2,52.94
C-08069,B-00457,C-00092,2025-02-04,2,264.11
A-08070,A-00231,A-00015,2025-03-07,1,466.79
B-08071,B-00157,B-00022,2025-03-19,2,119.26
C-08072,C-00185,B-00028,2024-09-17,1,59.48
A-08073,A-00330,B-00064,2025-02-13,1,448.77
B-08074,B-00370,A-00090,2024-07-14,1,446.99
C-08075,B-00391,B-00049,2024-11-24,4,90.76
A-08076,C-00425,B-00010,2024-06-08,3,341.88
B-08077,A-00189,A-00057,2024-07-18,5,352.74
C-08078,B-00061,B-00007,2024-08-19,2,224.05
A-08079,A-00393,B-00070,2025-03-17,1,219.05
B-08080,A-00105,B-00049,2025-04-19,2,287.42
C-08081,B-00007,A-00009,2024-07-14,4,200.77
A-08082,B-00430,B-00010,2025-03-20,2,171.59
B-08083,C-00245,A-00024,2024-12-26,1,158.39
C-08084,B-00310,B-00046,2024-11-09,3,372.8
A-08085,B-00154,C-00041,2025-03-23,4,272.79
B-08086,A-00246,B-00070,2025-02-18,5,64.24
C-08087,A-00144,B-00097,2025-01-24,1,372.14
A-08088,A-00366,B-00076,2025-02-12,1,55.98
B-08089,A-00183,C-00047,2025-01-11,1,297.17
C-08090,A-00102,B-00001,2024-08-17,3,254
A-08091,B-00049,B-00091,2025-02-21,5,456.97
B-08092,A-00327,B-00040,2024-08-17,4,80.32
C-08093,C-00179,B-00007,2024-10-26,1,127.32
A-08094,A-00333,B-00016,2025-05-08,2,212.94
B-08095,A-00456,C-00008,2024-11-21,4,190.71
C-08096,C-00047,A-00018,2025-01-31,2,394.23
A-08097,A-00330,A-00030,2024-11-18,4,261.23
B-08098,A-00255,B-00073,2024-06-29,1,412.7
C-08099,A-00420,B-00052,2025-01-05,2,98.96
A-08100,A-00495,B-00031,2025-04-17,5,71.71
B-08101,A-00306,B-00061,2024-09-08,5,54.14
C-08102,B-00442,C-00062,2025-04-10,4,223.3
A-08103,B-00115,C-00014,2024-12-04,1,431.79
B-08104,C-00482,C-00065,2025-04-04,3,265.67
C-08105,A-00045,C-00038,2025-02-03,4,137.9
A-08106,A-00384,C-00011,2024-10-18,5,286.88
B-08107,C-00446,B-00013,2025-01-01,4,382.43
C-08108,B-00217,C-00005,2025-04-26,2,50.7
A-08109,B-00277,C-00038,2025-02-06,4,346.76
B-08110,C-00167,A-00030,2024-09-24,1,294.73
C-08111,B-00400,B-00040,2024-11-17,3,84.86
A-08112,B-00214,C-00008,2024-10-22,4,309.77
B-08113,B-00370,A-00057,2024-06-11,2,273.44
C-08114,A-00420,B-00007,2024-11-09,2,302.06
A-08115,B-00187,A-00096,2025-02-28,3,483.53
B-08116,A-00336,C-00077,2024-12-28,2,291.7
C-08117,A-00018,C-00095,2024-08-08,2,223.01
A-08118,A-00051,C-00083,2025-02-17,1,177.77
B-08119,A-00441,C-00059,2024-11-02,2,253.62
C-08120,A-00189,A-00051,2024-08-07,3,123.44
A-08121,B-00265,A-00069,2024-05-20,5,104.17
B-08122,C-00275,B-00031,2024-11-14,4,344.89
C-08123,C-00350,A-00090,2024-09-02,5,399.43
A-08124,B-00331,B-00070,2025-01-03,3,332.6
B-08125,C-00002,C-00062,2025-02-23,3,330.59
C-08126,C-00302,C-00068,2025-01-28,1,451.14
A-08127,B-00073,B-00037,2024-08-17,2,90.93
B-08128,A-00003,B-00049,2024-09-21,1,105.82
C-08129,A-00015,C-00068,2025-05-01,2,431.44
A-08130,C-00350,B-00073,2024-12-02,1,492.87
B-08131,C-00047,B-00064,2025-02-05,4,242.15
C-08132,A-00057,A-00081,2025-04-27,4,256.59
A-08133,B-00205,A-00042,2024-07-22,5,405.77
B-08134,A-00279,C-00038,2025-04-18,5,278.23
C-08135,C-00347,B-00034,2024-11-30,4,452.55
A-08136,B-00343,B-00085,2024-11-22,4,499.15
B-08137,C-00074,B-00004,2024-11-30,5,110.79
C-08138,A-00474,C-00071,2025-03-02,3,287.51
A-08139,B-00490,B-00094,2024-07-31,2,333.76
B-08140,A-00441,C-00071,2024-08-11,4,116.53
C-08141,C-00116,C-00056,2024-08-04,2,310.08
A-08142,C-00431,A-00009,2024-09-25,2,174.06
B-08143,B-00028,A-00042,2024-10-10,4,213.67
C-08144,B-00121,C-00032,2024-07-23,2,361.99
A-08145,A-00219,A-00021,2024-08-23,4,250.75
B-08146,B-00226,B-00094,2025-02-12,3,54.39
C-08147,A-00210,A-00015,2025-02-15,5,449.8
A-08148,A-00168,A-00045,2024-12-13,1,175
B-08149,A-00237,B-00037,2024-12-19,1,175.99
C-08150,A-00009,A-00048,2025-02-13,1,162.83
A-08151,C-00218,C-00002,2024-10-21,4,470.46
B-08152,B-00337,B-00052,2025-04-18,4,380.93
C-08153,A-00159,C-00038,2024-08-07,2,452.43
A-08154,A-00351,C-00008,2024-12-12,2,147.03
B-08155,C-00221,B-00100,2025-03-27,2,147.58
C-08156,B-00412,B-00100,2024-10-29,4,419.97
A-08157,A-00273,B-00067,2024-08-22,1,190.04
B-08158,B-00151,A-00021,2025-01-01,5,295.43
C-08159,A-00465,A-00099,2024-06-01,5,191.71
A-08160,C-00458,B-00010,2025-01-10,2,444.82
B-08161,B-00007,B-00067,2025-01-03,5,442.17
C-08162,A-00060,C-00068,2024-07-03,1,55.17
A-08163,C-00407,C-00035,2024-07-31,1,325.74
B-08164,B-00472,C-00062,2024-07-26,5,485.58
C-08165,A-00291,B-00028,2025-05-07,4,417.34
A-08166,B-00226,B-00028,2024-06-30,4,58.02
B-08167,B-00439,B-00013,2025-01-23,5,310.66
C-08168,A-00495,A-00021,2024-12-10,3,93.33
A-08169,A-00459,A-00063,2024-08-27,4,231
B-08170,C-00140,A-00030,2024-10-20,3,86.18
C-08171,A-00171,A-00087,2024-05-25,2,337.5
A-08172,C-00266,B-00043,2025-04-29,4,185.36
B-08173,C-00422,B-00028,2025-03-18,2,490.84
C-08174,A-00444,B-00064,2025-01-04,5,356.83
A-08175,A-00420,A-00042,2024-10-30,3,292.64
B-08176,B-00346,B-00019,2024-05-29,3,473.39
C-08177,A-00195,C-00032,2024-12-10,1,144.76
A-08178,A-00285,B-00031,2024-06-23,5,197.32
B-08179,B-00412,A-00039,2024-12-13,5,105.72
C-08180,A-00303,B-00064,2024-07-16,3,300.35
A-08181,B-00121,A-00009,2024-07-06,1,140.43
B-08182,B-00076,B-00034,2024-07-09,1,269.05
C-08183,B-00415,C-00032,2025-03-10,1,318.48
A-08184,A-00357,C-00056,2024-05-17,3,66.77
B-08185,B-00427,A-00042,2025-03-25,5,442.86
C-08186,B-00172,C-00032,2025-04-03,3,83.61
A-08187,A-00303,B-00007,2024-08-22,1,409.54
B-08188,C-00269,C-00077,2025-05-11,5,178.24
C-08189,C-00494,C-00047,2025-01-22,5,489.23
A-08190,C-00134,A-00048,2024-05-20,1,51.44
B-08191,A-00408,A-00057,2025-03-29,5,229.2
C-08192,C-00302,A-00063,2025-04-27,2,170.57
A-08193,A-00027,B-00097,2024-07-29,4,175.06
B-08194,B-00373,A-00042,2024-05-20,3,435.22
C-08195,C-00380,B-00085,2024-07-18,1,82.38
A-08196,A-00012,B-00070,2025-04-07,3,211.12
B-08197,A-00096,A-00099,2024-11-25,5,151.47
C-08198,A-00225,A-00084,2024-12-27,3,354.19
A-08199,B-00430,C-00077,2025-01-17,5,161.34
B-08200,C-00338,C-00071,2024-12-28,2,432.52
C-08201,B-00166,C-00017,2025-03-22,5,462.2
A-08202,C-00344,C-00047,2024-12-17,5,382.37
B-08203,C-00056,A-00015,2024-05-20,5,442.41
C-08204,C-00401,A-00063,2024-08-01,5,246.45
A-08205,C-00353,B-00052,2025-04-23,2,211.53
B-08206,A-00372,A-00048,2024-10-18,5,380.48
C-08207,B-00316,B-00040,2025-02-05,3,419.48
A-08208,B-00166,A-00087,2024-11-16,3,100.28
B-08209,A-00228,B-00058,2025-01-30,5,272.81
C-08210,C-00197,B-00043,2024-07-09,3,364.65
A-08211,A-00195,B-00046,2024-06-18,3,302.44
B-08212,A-00417,B-00049,2024-06-21,2,117.83
C-08213,C-00482,C-00020,2024-06-14,5,192.8
A-08214,B-00031,A-00039,2024-08-04,2,226.21
B-08215,C-00026,C-00005,2025-01-16,2,349.81
C-08216,A-00150,A-00066,2024-11-06,3,265.29
A-08217,B-00187,B-00019,2025-02-26,4,355.71
B-08218,C-00476,A-00057,2024-09-03,4,165.47
C-08219,A-00243,C-00083,2024-07-14,5,52.84
A-08220,A-00066,B-00061,2025-02-24,4,232.43
B-08221,A-00420,C-00020,2024-08-17,3,488.58
C-08222,B-00463,C-00050,2024-05-30,5,109.62
A-08223,A-00204,B-00025,2025-02-20,3,205.98
B-08224,B-00262,A-00039,2024-12-03,3,433.03
C-08225,C-00011,B-00016,2024-09-06,5,189.07
A-08226,B-00064,C-00062,2024-08-01,1,438.45
B-08227,C-00272,A-00066,2024-07-09,5,161.44
C-08228,A-00153,B-00079,2024-10-15,4,103.52
A-08229,A-00231,B-00040,2024-06-22,5,204.01
B-08230,A-00012,C-00029,2024-07-10,3,211.18
C-08231,C-00458,B-00085,2025-04-02,5,311.41
A-08232,A-00477,B-00034,2025-01-18,4,379.22
B-08233,A-00012,A-00048,2025-01-02,2,356.25
C-08234,B-00196,A-00009,2024-09-16,4,321.19
A-08235,C-00296,A-00093,2025-01-05,4,352.3
B-08236,A-00246,B-00028,2024-06-17,3,394.8
C-08237,B-00367,C-00008,2024-05-30,1,223.32
A-08238,C-00302,C-00047,2025-05-11,1,148.3
B-08239,A-00102,B-00028,2025-02-27,1,184.52
C-08240,B-00412,A-00060,2024-12-01,1,345.33
A-08241,A-00033,A-00090,2025-03-06,4,251.22
B-08242,B-00142,B-00097,2024-07-16,2,248.98
C-08243,B-00178,B-00019,2025-05-06,4,410.42
A-08244,B-00361,A-00072,2024-07-16,4,388.55
B-08245,A-00129,C-00074,2024-06-11,2,404.51
C-08246,B-00385,B-00031,2024-08-17,4,348.85
A-08247,B-00313,B-00052,2024-12-17,2,223.49
B-08248,A-00393,A-00018,2025-03-11,2,431.71
C-08249,C-00041,B-00016,2024-10-10,4,218.93
A-08250,A-00351,C-00071,2024-09-25,2,461.44
B-08251,C-00479,A-00060,2025-03-20,2,77.19
C-08252,A-00282,A-00078,2024-06-22,3,389.05
A-08253,C-00500,A-00072,2025-01-13,5,495.2
B-08254,B-00208,A-00078,2024-11-03,1,294.54
C-08255,A-00348,C-00011,2024-12-10,5,98.55
A-08256,A-00384,C-00035,2024-12-06,5,443.73
B-08257,C-00329,C-00077,2025-02-08,2,88.02
C-08258,B-00187,B-00034,2025-03-21,5,439.75
A-08259,C-00224,A-00051,2024-07-10,3,77.6
B-08260,B-00013,C-00002,2024-10-16,2,382.93
C-08261,B-00232,B-00043,2025-02-15,4,101.71
A-08262,A-00240,A-00057,2024-11-13,3,99.94
B-08263,C-00266,A-00048,2024-12-02,1,159.74
C-08264,C-00218,B-00031,2025-04-26,5,485.28
A-08265,A-00033,A-00039,2024-11-05,2,439.2
B-08266,C-00062,A-00033,2024-11-20,4,380.82
C-08267,A-00201,B-00040,2025-04-18,3,332.11
A-08268,C-00326,B-00064,2025-03-27,5,216.75
B-08269,B-00304,A-00042,2025-04-02,1,108.75
C-08270,A-00285,A-00093,2024-09-27,2,223.75
A-08271,C-00059,A-00009,2025-02-19,1,332.32
B-08272,C-00437,A-00021,2025-02-17,3,92.93
C-08273,A-00081,B-00052,2024-05-30,4,290.52
A-08274,A-00192,C-00038,2025-02-13,4,59.13
B-08275,A-00357,C-00095,2024-10-15,4,52.76
C-08276,C-00362,B-00064,2024-12-14,2,491.36
A-08277,B-00028,C-00002,2024-12-28,5,87.3
B-08278,C-00158,B-00040,2024-06-12,4,216.45
C-08279,A-00261,C-00008,2024-06-12,3,237.25
A-08280,C-00014,B-00049,2025-01-21,3,183.99
B-08281,B-00076,B-00064,2024-09-08,3,102.4
C-08282,A-00219,A-00087,2024-08-04,4,299.86
A-08283,B-00070,C-00002,2024-05-27,3,468.74
B-08284,A-00159,C-00044,2024-05-18,4,461.53
C-08285,B-00307,A-00057,2025-02-11,1,132.89
A-08286,C-00437,C-00071,2024-05-21,4,449.72
B-08287,A-00486,A-00018,2025-02-03,5,298.61
C-08288,A-00162,C-00044,2024-06-25,5,382.83
A-08289,A-00384,C-00038,2025-04-16,4,142.29
B-08290,B-00268,C-00080,2024-11-30,2,77.87
C-08291,A-00069,B-00052,2024-08-26,5,475.8
A-08292,B-00067,C-00026,2025-02-02,4,323.85
B-08293,C-00083,A-00084,2024-09-08,1,333.12
C-08294,C-00095,C-00062,2025-02-26,2,453.55
A-08295,B-00328,A-00072,2025-04-19,1,481.4
B-08296,B-00163,C-00080,2024-07-26,4,157.16
C-08297,B-00307,C-00020,2024-06-10,2,89.37
A-08298,B-00235,C-00044,2024-07-29,2,159.82
B-08299,A-00201,B-00058,2024-06-24,5,243.47
C-08300,B-00181,C-00029,2024-08-24,5,293.22
A-08301,A-00297,A-00027,2025-01-15,3,196.43
B-08302,C-00269,B-00073,2024-08-18,5,214.28
C-08303,C-00179,A-00072,2025-02-16,5,149.72
A-08304,A-00339,B-00085,2025-04-02,3,314.35
B-08305,B-00250,B-00040,2024-08-29,5,265.98
C-08306,C-00038,B-00073,2024-10-15,5,396.6
A-08307,A-00096,B-00091,2024-05-23,4,175.79
B-08308,A-00450,B-00028,2024-10-05,4,276.92
C-08309,B-00370,A-00054,2025-03-17,4,427.65
A-08310,A-00054,A-00051,2024-11-17,1,194.27
B-08311,B-00172,C-00086,2024-09-06,4,160.77
C-08312,A-00336,A-00078,2024-09-24,2,76.37
A-08313,C-00110,B-00085,2024-06-04,4,463.01
B-08314,A-00048,B-00067,2025-05-06,2,350.63
C-08315,A-00435,A-00090,2025-02-09,3,95.23
A-08316,A-00186,C-00065,2024-07-06,1,482.83
B-08317,B-00331,A-00021,2024-09-15,4,446.79
C-08318,B-00271,A-00060,2024-10-23,2,193.93
A-08319,A-00030,B-00004,2024-09-27,1,232.33
B-08320,A-00387,C-00089,2025-03-04,1,335.45
C-08321,A-00432,A-00057,2025-01-04,4,120.04
A-08322,C-00236,B-00064,2024-06-08,5,72.06
B-08323,A-00117,B-00016,2024-10-04,4,402.88
C-08324,B-00028,C-00023,2025-03-22,3,243.42
A-08325,B-00010,C-00077,2024-07-02,3,395.53
B-08326,C-00233,B-00088,2024-11-07,3,271.5
C-08327,B-00313,A-00042,2024-06-25,2,430.17
A-08328,A-00222,A-00048,2025-02-04,3,331.74
B-08329,A-00153,C-00005,2024-06-12,1,322.91
C-08330,C-00341,A-00039,2025-03-08,1,468.87
A-08331,A-00126,B-00067,2025-03-06,1,428.42
B-08332,A-00027,C-00017,2025-02-22,5,314.69
C-08333,B-00154,A-00045,2024-05-25,2,329.53
A-08334,B-00109,A-00081,2025-04-02,1,211.19
B-08335,A-00354,C-00071,2024-12-12,1,402.39
C-08336,A-00069,C-00029,2024-07-01,1,312.12
A-08337,A-00141,B-00001,2025-03-13,5,490.44
B-08338,B-00280,C-00044,2024-07-15,3,296.86
C-08339,B-00310,A-00057,2024-11-01,1,373.85
A-08340,A-00018,A-00042,2025-02-03,1,258.89
B-08341,C-00419,C-00017,2025-05-02,5,243.46
C-08342,C-00374,B-00004,2024-05-24,4,266.6
A-08343,B-00163,C-00092,2024-09-02,4,127.88
B-08344,C-00062,C-00008,2025-01-15,2,73.96
C-08345,C-00059,B-00037,2024-08-15,1,173.91
A-08346,C-00188,A-00093,2024-10-08,3,457.38
B-08347,C-00416,B-00085,2025-04-03,4,79.7
C-08348,A-00138,C-00008,2024-05-21,3,325.73
A-08349,A-00339,B-00091,2024-06-13,3,432.88
B-08350,A-00243,C-00062,2024-12-16,1,492.76
C-08351,A-00111,A-00069,2024-09-23,2,453.1
